                                                                                                                                                                                                                                      
{'loss': 1.4181, 'grad_norm': inf, 'learning_rate': 2e-05, 'num_tokens': 5142.0, 'mean_token_accuracy': 0.6873541623353958, 'epoch': 0.0}
{'loss': 1.1547, 'grad_norm': 5.751664161682129, 'learning_rate': 1.9487364620938628e-05, 'num_tokens': 780748.0, 'mean_token_accuracy': 0.6997853070497513, 'epoch': 0.26}
{'loss': 0.7937, 'grad_norm': 4.813910484313965, 'learning_rate': 1.948375451263538e-05, 'num_tokens': 785991.0, 'mean_token_accuracy': 0.785932719707489, 'epoch': 0.26}
{'loss': 0.4409, 'grad_norm': 5.401546001434326, 'learning_rate': 1.948014440433213e-05, 'num_tokens': 792150.0, 'mean_token_accuracy': 0.8699015825986862, 'epoch': 0.26}
{'loss': 0.912, 'grad_norm': 5.635762691497803, 'learning_rate': 1.9476534296028883e-05, 'num_tokens': 797103.0, 'mean_token_accuracy': 0.736032634973526, 'epoch': 0.27}
{'loss': 0.9767, 'grad_norm': 6.160210132598877, 'learning_rate': 1.9472924187725632e-05, 'num_tokens': 802263.0, 'mean_token_accuracy': 0.7251540273427963, 'epoch': 0.27}
{'loss': 0.5391, 'grad_norm': 5.741265773773193, 'learning_rate': 1.9469314079422385e-05, 'num_tokens': 806921.0, 'mean_token_accuracy': 0.8376557379961014, 'epoch': 0.27}
{'loss': 0.6514, 'grad_norm': 4.905830383300781, 'learning_rate': 1.9465703971119134e-05, 'num_tokens': 814806.0, 'mean_token_accuracy': 0.7927276939153671, 'epoch': 0.27}
{'loss': 0.7764, 'grad_norm': 6.699838161468506, 'learning_rate': 1.9462093862815884e-05, 'num_tokens': 818676.0, 'mean_token_accuracy': 0.7849584966897964, 'epoch': 0.27}
{'loss': 1.0636, 'grad_norm': 6.543189525604248, 'learning_rate': 1.9458483754512636e-05, 'num_tokens': 823596.0, 'mean_token_accuracy': 0.7216740995645523, 'epoch': 0.27}
{'loss': 0.8589, 'grad_norm': 4.909832000732422, 'learning_rate': 1.9454873646209386e-05, 'num_tokens': 828986.0, 'mean_token_accuracy': 0.7927441149950027, 'epoch': 0.28}
{'loss': 0.9455, 'grad_norm': 7.403047561645508, 'learning_rate': 1.945126353790614e-05, 'num_tokens': 833044.0, 'mean_token_accuracy': 0.727507010102272, 'epoch': 0.28}
{'loss': 0.7769, 'grad_norm': 5.79077672958374, 'learning_rate': 1.944765342960289e-05, 'num_tokens': 837979.0, 'mean_token_accuracy': 0.7931989580392838, 'epoch': 0.28}
{'loss': 0.7499, 'grad_norm': 5.844158172607422, 'learning_rate': 1.944404332129964e-05, 'num_tokens': 841844.0, 'mean_token_accuracy': 0.7765603363513947, 'epoch': 0.28}
{'loss': 0.8959, 'grad_norm': 4.347796440124512, 'learning_rate': 1.9440433212996394e-05, 'num_tokens': 848057.0, 'mean_token_accuracy': 0.7467340379953384, 'epoch': 0.28}
{'loss': 1.2036, 'grad_norm': 5.163412094116211, 'learning_rate': 1.9436823104693143e-05, 'num_tokens': 853977.0, 'mean_token_accuracy': 0.6774279326200485, 'epoch': 0.28}
{'loss': 0.7203, 'grad_norm': 5.444620132446289, 'learning_rate': 1.9433212996389892e-05, 'num_tokens': 859311.0, 'mean_token_accuracy': 0.7853405773639679, 'epoch': 0.29}
{'loss': 0.6526, 'grad_norm': 6.485766410827637, 'learning_rate': 1.9429602888086645e-05, 'num_tokens': 862788.0, 'mean_token_accuracy': 0.7904560714960098, 'epoch': 0.29}
{'loss': 0.5001, 'grad_norm': 5.102470397949219, 'learning_rate': 1.9425992779783395e-05, 'num_tokens': 867797.0, 'mean_token_accuracy': 0.8299726992845535, 'epoch': 0.29}
{'loss': 0.605, 'grad_norm': 5.0055155754089355, 'learning_rate': 1.9422382671480147e-05, 'num_tokens': 872754.0, 'mean_token_accuracy': 0.8040933161973953, 'epoch': 0.29}
{'loss': 1.0615, 'grad_norm': 5.7814717292785645, 'learning_rate': 1.9418772563176897e-05, 'num_tokens': 877329.0, 'mean_token_accuracy': 0.7162771821022034, 'epoch': 0.29}
{'loss': 0.7546, 'grad_norm': 4.718062400817871, 'learning_rate': 1.941516245487365e-05, 'num_tokens': 883492.0, 'mean_token_accuracy': 0.7713583111763, 'epoch': 0.3}
{'loss': 0.7667, 'grad_norm': 8.216512680053711, 'learning_rate': 1.94115523465704e-05, 'num_tokens': 888025.0, 'mean_token_accuracy': 0.7706070095300674, 'epoch': 0.3}
{'loss': 0.8476, 'grad_norm': 5.735552787780762, 'learning_rate': 1.940794223826715e-05, 'num_tokens': 893468.0, 'mean_token_accuracy': 0.7583556473255157, 'epoch': 0.3}
{'loss': 0.6838, 'grad_norm': 4.754757881164551, 'learning_rate': 1.94043321299639e-05, 'num_tokens': 898067.0, 'mean_token_accuracy': 0.7799175679683685, 'epoch': 0.3}
{'loss': 0.4455, 'grad_norm': 4.679015159606934, 'learning_rate': 1.940072202166065e-05, 'num_tokens': 902296.0, 'mean_token_accuracy': 0.8427214026451111, 'epoch': 0.3}
{'loss': 0.6182, 'grad_norm': 5.603231430053711, 'learning_rate': 1.9397111913357404e-05, 'num_tokens': 907013.0, 'mean_token_accuracy': 0.812590479850769, 'epoch': 0.3}
{'loss': 0.5022, 'grad_norm': 4.495162010192871, 'learning_rate': 1.9393501805054153e-05, 'num_tokens': 912296.0, 'mean_token_accuracy': 0.8288601338863373, 'epoch': 0.31}
{'loss': 0.967, 'grad_norm': 6.572596073150635, 'learning_rate': 1.9389891696750906e-05, 'num_tokens': 917094.0, 'mean_token_accuracy': 0.7458130419254303, 'epoch': 0.31}
{'loss': 0.6366, 'grad_norm': 5.508671283721924, 'learning_rate': 1.9386281588447655e-05, 'num_tokens': 922554.0, 'mean_token_accuracy': 0.7941545099020004, 'epoch': 0.31}
{'loss': 0.7603, 'grad_norm': 5.8339338302612305, 'learning_rate': 1.9382671480144405e-05, 'num_tokens': 927168.0, 'mean_token_accuracy': 0.7662428021430969, 'epoch': 0.31}
{'loss': 1.0084, 'grad_norm': 6.915220737457275, 'learning_rate': 1.9379061371841157e-05, 'num_tokens': 932344.0, 'mean_token_accuracy': 0.7178186029195786, 'epoch': 0.31}
{'loss': 0.6734, 'grad_norm': 6.653326988220215, 'learning_rate': 1.9375451263537907e-05, 'num_tokens': 938212.0, 'mean_token_accuracy': 0.7867181450128555, 'epoch': 0.32}
{'loss': 0.7092, 'grad_norm': 5.3070855140686035, 'learning_rate': 1.937184115523466e-05, 'num_tokens': 943366.0, 'mean_token_accuracy': 0.7976619005203247, 'epoch': 0.32}
{'loss': 0.881, 'grad_norm': 5.489656448364258, 'learning_rate': 1.936823104693141e-05, 'num_tokens': 948081.0, 'mean_token_accuracy': 0.7653955519199371, 'epoch': 0.32}
{'loss': 1.369, 'grad_norm': 8.033498764038086, 'learning_rate': 1.9364620938628162e-05, 'num_tokens': 952442.0, 'mean_token_accuracy': 0.6632103025913239, 'epoch': 0.32}
{'loss': 0.9685, 'grad_norm': 5.734923839569092, 'learning_rate': 1.936101083032491e-05, 'num_tokens': 958480.0, 'mean_token_accuracy': 0.7330760806798935, 'epoch': 0.32}
{'loss': 0.9126, 'grad_norm': 5.655783653259277, 'learning_rate': 1.935740072202166e-05, 'num_tokens': 964339.0, 'mean_token_accuracy': 0.7224065810441971, 'epoch': 0.32}
{'loss': 0.8232, 'grad_norm': 6.030334949493408, 'learning_rate': 1.9353790613718413e-05, 'num_tokens': 968420.0, 'mean_token_accuracy': 0.7508628070354462, 'epoch': 0.33}
{'loss': 0.8848, 'grad_norm': 5.987570762634277, 'learning_rate': 1.9350180505415163e-05, 'num_tokens': 974438.0, 'mean_token_accuracy': 0.7732604444026947, 'epoch': 0.33}
{'loss': 0.829, 'grad_norm': 5.07481050491333, 'learning_rate': 1.9346570397111916e-05, 'num_tokens': 979150.0, 'mean_token_accuracy': 0.7699647843837738, 'epoch': 0.33}
{'loss': 0.8603, 'grad_norm': 7.014280319213867, 'learning_rate': 1.9342960288808665e-05, 'num_tokens': 984202.0, 'mean_token_accuracy': 0.748616561293602, 'epoch': 0.33}
{'loss': 1.2065, 'grad_norm': 5.324122905731201, 'learning_rate': 1.9339350180505418e-05, 'num_tokens': 992296.0, 'mean_token_accuracy': 0.7005405724048615, 'epoch': 0.33}
{'loss': 0.6323, 'grad_norm': 5.389103412628174, 'learning_rate': 1.9335740072202167e-05, 'num_tokens': 996967.0, 'mean_token_accuracy': 0.7965761572122574, 'epoch': 0.34}
{'loss': 1.0998, 'grad_norm': 5.511577606201172, 'learning_rate': 1.9332129963898917e-05, 'num_tokens': 1003078.0, 'mean_token_accuracy': 0.7144938111305237, 'epoch': 0.34}
{'loss': 0.5825, 'grad_norm': 4.729156494140625, 'learning_rate': 1.932851985559567e-05, 'num_tokens': 1008588.0, 'mean_token_accuracy': 0.8264028877019882, 'epoch': 0.34}
{'loss': 0.8457, 'grad_norm': 4.978759288787842, 'learning_rate': 1.932490974729242e-05, 'num_tokens': 1013689.0, 'mean_token_accuracy': 0.762654572725296, 'epoch': 0.34}
{'loss': 0.8553, 'grad_norm': 5.653059959411621, 'learning_rate': 1.932129963898917e-05, 'num_tokens': 1017586.0, 'mean_token_accuracy': 0.788830354809761, 'epoch': 0.34}
{'loss': 1.0583, 'grad_norm': 5.0078043937683105, 'learning_rate': 1.931768953068592e-05, 'num_tokens': 1027404.0, 'mean_token_accuracy': 0.7341241538524628, 'epoch': 0.34}
{'loss': 0.7569, 'grad_norm': 4.659258842468262, 'learning_rate': 1.9314079422382674e-05, 'num_tokens': 1033172.0, 'mean_token_accuracy': 0.794893205165863, 'epoch': 0.35}
{'loss': 0.9074, 'grad_norm': 7.621089458465576, 'learning_rate': 1.9310469314079423e-05, 'num_tokens': 1038367.0, 'mean_token_accuracy': 0.7445020973682404, 'epoch': 0.35}
{'loss': 0.4308, 'grad_norm': 4.216886043548584, 'learning_rate': 1.9306859205776173e-05, 'num_tokens': 1042524.0, 'mean_token_accuracy': 0.8608918637037277, 'epoch': 0.35}
{'loss': 0.9774, 'grad_norm': 5.746727466583252, 'learning_rate': 1.9303249097472925e-05, 'num_tokens': 1046935.0, 'mean_token_accuracy': 0.7535152584314346, 'epoch': 0.35}
{'loss': 0.7998, 'grad_norm': 4.887129783630371, 'learning_rate': 1.9299638989169675e-05, 'num_tokens': 1051667.0, 'mean_token_accuracy': 0.7551432698965073, 'epoch': 0.35}
{'loss': 0.7294, 'grad_norm': 6.650197982788086, 'learning_rate': 1.9296028880866428e-05, 'num_tokens': 1056093.0, 'mean_token_accuracy': 0.7743926346302032, 'epoch': 0.36}
{'loss': 0.9505, 'grad_norm': 5.2617506980896, 'learning_rate': 1.929241877256318e-05, 'num_tokens': 1061863.0, 'mean_token_accuracy': 0.713940292596817, 'epoch': 0.36}
{'loss': 0.6754, 'grad_norm': 5.927435398101807, 'learning_rate': 1.928880866425993e-05, 'num_tokens': 1066675.0, 'mean_token_accuracy': 0.801929235458374, 'epoch': 0.36}
{'loss': 0.8299, 'grad_norm': 5.1587371826171875, 'learning_rate': 1.9285198555956683e-05, 'num_tokens': 1073221.0, 'mean_token_accuracy': 0.7920896410942078, 'epoch': 0.36}
{'loss': 1.1388, 'grad_norm': 6.986628532409668, 'learning_rate': 1.9281588447653432e-05, 'num_tokens': 1077568.0, 'mean_token_accuracy': 0.715007558465004, 'epoch': 0.36}
{'loss': 0.7904, 'grad_norm': 5.236952781677246, 'learning_rate': 1.927797833935018e-05, 'num_tokens': 1084303.0, 'mean_token_accuracy': 0.7745705991983414, 'epoch': 0.36}
{'loss': 0.9936, 'grad_norm': 5.292850494384766, 'learning_rate': 1.9274368231046934e-05, 'num_tokens': 1089306.0, 'mean_token_accuracy': 0.7434298992156982, 'epoch': 0.37}
{'loss': 0.6963, 'grad_norm': 4.804804801940918, 'learning_rate': 1.9270758122743684e-05, 'num_tokens': 1094929.0, 'mean_token_accuracy': 0.8031570017337799, 'epoch': 0.37}
{'loss': 1.0025, 'grad_norm': 6.472082614898682, 'learning_rate': 1.9267148014440436e-05, 'num_tokens': 1099993.0, 'mean_token_accuracy': 0.757973775267601, 'epoch': 0.37}
{'loss': 0.9493, 'grad_norm': 6.3751935958862305, 'learning_rate': 1.9263537906137186e-05, 'num_tokens': 1106293.0, 'mean_token_accuracy': 0.7477624267339706, 'epoch': 0.37}
{'loss': 0.5991, 'grad_norm': 5.285582542419434, 'learning_rate': 1.925992779783394e-05, 'num_tokens': 1110896.0, 'mean_token_accuracy': 0.8067173361778259, 'epoch': 0.37}
{'loss': 0.8251, 'grad_norm': 5.377737045288086, 'learning_rate': 1.9256317689530688e-05, 'num_tokens': 1116116.0, 'mean_token_accuracy': 0.7589658945798874, 'epoch': 0.38}
{'loss': 0.603, 'grad_norm': 4.742959022521973, 'learning_rate': 1.9252707581227437e-05, 'num_tokens': 1120988.0, 'mean_token_accuracy': 0.822521761059761, 'epoch': 0.38}
{'loss': 0.6151, 'grad_norm': 4.296785831451416, 'learning_rate': 1.924909747292419e-05, 'num_tokens': 1125568.0, 'mean_token_accuracy': 0.8096219301223755, 'epoch': 0.38}
{'loss': 0.8647, 'grad_norm': 6.228672504425049, 'learning_rate': 1.924548736462094e-05, 'num_tokens': 1129270.0, 'mean_token_accuracy': 0.7234515696763992, 'epoch': 0.38}
{'loss': 0.5657, 'grad_norm': 5.366307258605957, 'learning_rate': 1.9241877256317692e-05, 'num_tokens': 1134137.0, 'mean_token_accuracy': 0.8253205120563507, 'epoch': 0.38}
{'loss': 0.6449, 'grad_norm': 5.9561262130737305, 'learning_rate': 1.9238267148014442e-05, 'num_tokens': 1139800.0, 'mean_token_accuracy': 0.8052975982427597, 'epoch': 0.38}
{'loss': 0.6579, 'grad_norm': 5.152276992797852, 'learning_rate': 1.9234657039711195e-05, 'num_tokens': 1144763.0, 'mean_token_accuracy': 0.7749743461608887, 'epoch': 0.39}
{'loss': 0.6693, 'grad_norm': 4.793841361999512, 'learning_rate': 1.9231046931407944e-05, 'num_tokens': 1150558.0, 'mean_token_accuracy': 0.7868642657995224, 'epoch': 0.39}
{'loss': 0.7048, 'grad_norm': 15.21228313446045, 'learning_rate': 1.9227436823104693e-05, 'num_tokens': 1155171.0, 'mean_token_accuracy': 0.7805435508489609, 'epoch': 0.39}
{'loss': 0.9753, 'grad_norm': 5.454903602600098, 'learning_rate': 1.9223826714801446e-05, 'num_tokens': 1161155.0, 'mean_token_accuracy': 0.7283034920692444, 'epoch': 0.39}
{'loss': 0.9833, 'grad_norm': 5.6165924072265625, 'learning_rate': 1.9220216606498196e-05, 'num_tokens': 1166909.0, 'mean_token_accuracy': 0.7533891946077347, 'epoch': 0.39}
{'loss': 1.009, 'grad_norm': 5.887335300445557, 'learning_rate': 1.921660649819495e-05, 'num_tokens': 1172895.0, 'mean_token_accuracy': 0.739847332239151, 'epoch': 0.39}
{'loss': 1.1491, 'grad_norm': 8.788371086120605, 'learning_rate': 1.9212996389891698e-05, 'num_tokens': 1179586.0, 'mean_token_accuracy': 0.6885491609573364, 'epoch': 0.4}
{'loss': 0.7483, 'grad_norm': 5.141495227813721, 'learning_rate': 1.920938628158845e-05, 'num_tokens': 1184649.0, 'mean_token_accuracy': 0.8149566799402237, 'epoch': 0.4}
{'loss': 1.1791, 'grad_norm': 5.580265045166016, 'learning_rate': 1.92057761732852e-05, 'num_tokens': 1191316.0, 'mean_token_accuracy': 0.6672235727310181, 'epoch': 0.4}
{'loss': 1.0694, 'grad_norm': 5.802492618560791, 'learning_rate': 1.920216606498195e-05, 'num_tokens': 1196687.0, 'mean_token_accuracy': 0.7596586495637894, 'epoch': 0.4}
{'loss': 0.58, 'grad_norm': 5.206939697265625, 'learning_rate': 1.9198555956678702e-05, 'num_tokens': 1201307.0, 'mean_token_accuracy': 0.8187502026557922, 'epoch': 0.4}
{'loss': 0.9322, 'grad_norm': 7.520501613616943, 'learning_rate': 1.919494584837545e-05, 'num_tokens': 1205395.0, 'mean_token_accuracy': 0.739996075630188, 'epoch': 0.41}
{'loss': 0.6807, 'grad_norm': 5.763731002807617, 'learning_rate': 1.9191335740072204e-05, 'num_tokens': 1209691.0, 'mean_token_accuracy': 0.798507809638977, 'epoch': 0.41}
{'loss': 0.6106, 'grad_norm': 5.807923316955566, 'learning_rate': 1.9187725631768954e-05, 'num_tokens': 1213821.0, 'mean_token_accuracy': 0.7859462350606918, 'epoch': 0.41}
{'loss': 1.0477, 'grad_norm': 7.195007801055908, 'learning_rate': 1.9184115523465707e-05, 'num_tokens': 1217765.0, 'mean_token_accuracy': 0.7332436591386795, 'epoch': 0.41}
{'loss': 1.1333, 'grad_norm': 5.95904016494751, 'learning_rate': 1.9180505415162456e-05, 'num_tokens': 1222528.0, 'mean_token_accuracy': 0.717365488409996, 'epoch': 0.41}
{'loss': 0.659, 'grad_norm': 5.291119575500488, 'learning_rate': 1.9176895306859206e-05, 'num_tokens': 1226487.0, 'mean_token_accuracy': 0.7781083583831787, 'epoch': 0.41}
{'loss': 0.7202, 'grad_norm': 5.405845642089844, 'learning_rate': 1.9173285198555958e-05, 'num_tokens': 1232450.0, 'mean_token_accuracy': 0.7766816318035126, 'epoch': 0.42}
{'loss': 0.6581, 'grad_norm': 6.426657199859619, 'learning_rate': 1.9169675090252708e-05, 'num_tokens': 1235861.0, 'mean_token_accuracy': 0.8096131533384323, 'epoch': 0.42}
{'loss': 0.7234, 'grad_norm': 6.868116855621338, 'learning_rate': 1.916606498194946e-05, 'num_tokens': 1240096.0, 'mean_token_accuracy': 0.7899439334869385, 'epoch': 0.42}
{'loss': 0.9112, 'grad_norm': 5.453863143920898, 'learning_rate': 1.916245487364621e-05, 'num_tokens': 1246900.0, 'mean_token_accuracy': 0.7396208941936493, 'epoch': 0.42}
{'loss': 0.7698, 'grad_norm': 6.233236312866211, 'learning_rate': 1.915884476534296e-05, 'num_tokens': 1249988.0, 'mean_token_accuracy': 0.7849152088165283, 'epoch': 0.42}
{'loss': 0.8351, 'grad_norm': 5.337878704071045, 'learning_rate': 1.9155234657039712e-05, 'num_tokens': 1254509.0, 'mean_token_accuracy': 0.7563986480236053, 'epoch': 0.43}
{'loss': 1.157, 'grad_norm': 6.109058380126953, 'learning_rate': 1.915162454873646e-05, 'num_tokens': 1260993.0, 'mean_token_accuracy': 0.6924312263727188, 'epoch': 0.43}
{'loss': 0.7424, 'grad_norm': 6.080048561096191, 'learning_rate': 1.9148014440433214e-05, 'num_tokens': 1264153.0, 'mean_token_accuracy': 0.7605869621038437, 'epoch': 0.43}
{'loss': 1.0455, 'grad_norm': 5.930617809295654, 'learning_rate': 1.9144404332129964e-05, 'num_tokens': 1268839.0, 'mean_token_accuracy': 0.7014936059713364, 'epoch': 0.43}
{'loss': 0.6357, 'grad_norm': 5.33907413482666, 'learning_rate': 1.9140794223826717e-05, 'num_tokens': 1273325.0, 'mean_token_accuracy': 0.8232777118682861, 'epoch': 0.43}
{'loss': 0.8502, 'grad_norm': 5.785525321960449, 'learning_rate': 1.913718411552347e-05, 'num_tokens': 1279048.0, 'mean_token_accuracy': 0.806083545088768, 'epoch': 0.43}
{'loss': 0.8877, 'grad_norm': 5.9490509033203125, 'learning_rate': 1.913357400722022e-05, 'num_tokens': 1283541.0, 'mean_token_accuracy': 0.7665568739175797, 'epoch': 0.44}
{'loss': 0.6019, 'grad_norm': 4.720574855804443, 'learning_rate': 1.912996389891697e-05, 'num_tokens': 1289649.0, 'mean_token_accuracy': 0.8247088491916656, 'epoch': 0.44}
{'loss': 0.6456, 'grad_norm': 5.137849807739258, 'learning_rate': 1.912635379061372e-05, 'num_tokens': 1294278.0, 'mean_token_accuracy': 0.8101434409618378, 'epoch': 0.44}
{'loss': 0.652, 'grad_norm': 6.651622295379639, 'learning_rate': 1.912274368231047e-05, 'num_tokens': 1297442.0, 'mean_token_accuracy': 0.7970450967550278, 'epoch': 0.44}
{'loss': 0.5673, 'grad_norm': 5.170876502990723, 'learning_rate': 1.9119133574007223e-05, 'num_tokens': 1302005.0, 'mean_token_accuracy': 0.797172874212265, 'epoch': 0.44}
{'loss': 0.8908, 'grad_norm': 6.591521263122559, 'learning_rate': 1.9115523465703973e-05, 'num_tokens': 1307216.0, 'mean_token_accuracy': 0.7423248887062073, 'epoch': 0.45}
{'loss': 0.8381, 'grad_norm': 6.2583231925964355, 'learning_rate': 1.9111913357400725e-05, 'num_tokens': 1312900.0, 'mean_token_accuracy': 0.755725085735321, 'epoch': 0.45}
{'loss': 0.5552, 'grad_norm': 4.710697174072266, 'learning_rate': 1.9108303249097475e-05, 'num_tokens': 1317910.0, 'mean_token_accuracy': 0.8125977367162704, 'epoch': 0.45}
{'loss': 0.7347, 'grad_norm': 6.608998775482178, 'learning_rate': 1.9104693140794228e-05, 'num_tokens': 1322441.0, 'mean_token_accuracy': 0.7690053135156631, 'epoch': 0.45}
{'loss': 1.0541, 'grad_norm': 5.6740007400512695, 'learning_rate': 1.9101083032490977e-05, 'num_tokens': 1328855.0, 'mean_token_accuracy': 0.7217562794685364, 'epoch': 0.45}
{'loss': 0.9292, 'grad_norm': 6.336066246032715, 'learning_rate': 1.9097472924187726e-05, 'num_tokens': 1332698.0, 'mean_token_accuracy': 0.7411586791276932, 'epoch': 0.45}
{'loss': 0.9053, 'grad_norm': 5.640558242797852, 'learning_rate': 1.909386281588448e-05, 'num_tokens': 1338616.0, 'mean_token_accuracy': 0.7527667880058289, 'epoch': 0.46}
{'loss': 1.1677, 'grad_norm': 6.736739635467529, 'learning_rate': 1.909025270758123e-05, 'num_tokens': 1343304.0, 'mean_token_accuracy': 0.7028393000364304, 'epoch': 0.46}
{'loss': 0.7276, 'grad_norm': 4.963020324707031, 'learning_rate': 1.908664259927798e-05, 'num_tokens': 1349102.0, 'mean_token_accuracy': 0.765533909201622, 'epoch': 0.46}
{'loss': 1.108, 'grad_norm': 7.196710109710693, 'learning_rate': 1.908303249097473e-05, 'num_tokens': 1356341.0, 'mean_token_accuracy': 0.7201405167579651, 'epoch': 0.46}
{'loss': 0.7291, 'grad_norm': 5.169712066650391, 'learning_rate': 1.9079422382671484e-05, 'num_tokens': 1361226.0, 'mean_token_accuracy': 0.7710149437189102, 'epoch': 0.46}
{'loss': 0.8841, 'grad_norm': 5.773415565490723, 'learning_rate': 1.9075812274368233e-05, 'num_tokens': 1366885.0, 'mean_token_accuracy': 0.7385742366313934, 'epoch': 0.47}
{'loss': 1.4038, 'grad_norm': 5.960094451904297, 'learning_rate': 1.9072202166064982e-05, 'num_tokens': 1373095.0, 'mean_token_accuracy': 0.6420900523662567, 'epoch': 0.47}
{'loss': 1.214, 'grad_norm': 6.597764015197754, 'learning_rate': 1.9068592057761735e-05, 'num_tokens': 1379285.0, 'mean_token_accuracy': 0.6987580507993698, 'epoch': 0.47}
{'loss': 1.1318, 'grad_norm': 6.148650169372559, 'learning_rate': 1.9064981949458485e-05, 'num_tokens': 1383007.0, 'mean_token_accuracy': 0.6969192624092102, 'epoch': 0.47}
{'loss': 0.4626, 'grad_norm': 6.774196624755859, 'learning_rate': 1.9061371841155237e-05, 'num_tokens': 1385776.0, 'mean_token_accuracy': 0.8383573740720749, 'epoch': 0.47}
{'loss': 0.6983, 'grad_norm': 6.197195529937744, 'learning_rate': 1.9057761732851987e-05, 'num_tokens': 1390253.0, 'mean_token_accuracy': 0.7958202958106995, 'epoch': 0.47}
