                                                                                                                                                                                                                                                     
{'loss': 1.5303, 'grad_norm': 11.621227264404297, 'learning_rate': 2e-05, 'num_tokens': 5131.0, 'mean_token_accuracy': 0.6745900064706802, 'epoch': 0.0}
{'loss': 0.4969, 'grad_norm': 2.847078323364258, 'learning_rate': 1.9713131313131314e-05, 'num_tokens': 668545.0, 'mean_token_accuracy': 0.6395515948534012, 'epoch': 0.06}
{'loss': 0.6611, 'grad_norm': 5.496539115905762, 'learning_rate': 1.971111111111111e-05, 'num_tokens': 671874.0, 'mean_token_accuracy': 0.42829132080078125, 'epoch': 0.06}
{'loss': 0.6047, 'grad_norm': 2.714773178100586, 'learning_rate': 1.970909090909091e-05, 'num_tokens': 676891.0, 'mean_token_accuracy': 0.6351876258850098, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9707070707070708e-05, 'num_tokens': 679975.0, 'mean_token_accuracy': 0.0, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.970505050505051e-05, 'num_tokens': 683084.0, 'mean_token_accuracy': 0.0, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9703030303030302e-05, 'num_tokens': 685882.0, 'mean_token_accuracy': 0.0, 'epoch': 0.06}
{'loss': 0.479, 'grad_norm': 2.1192142963409424, 'learning_rate': 1.9701010101010103e-05, 'num_tokens': 694552.0, 'mean_token_accuracy': 0.868534117937088, 'epoch': 0.06}
{'loss': 0.3623, 'grad_norm': 3.35888409614563, 'learning_rate': 1.96989898989899e-05, 'num_tokens': 699020.0, 'mean_token_accuracy': 0.455538347363472, 'epoch': 0.06}
{'loss': 0.7561, 'grad_norm': 4.460319519042969, 'learning_rate': 1.96969696969697e-05, 'num_tokens': 701811.0, 'mean_token_accuracy': 0.4061959236860275, 'epoch': 0.06}
{'loss': 0.3586, 'grad_norm': 3.1233224868774414, 'learning_rate': 1.9694949494949497e-05, 'num_tokens': 710426.0, 'mean_token_accuracy': 0.45760659873485565, 'epoch': 0.06}
{'loss': 0.4962, 'grad_norm': 5.944248676300049, 'learning_rate': 1.9692929292929294e-05, 'num_tokens': 713964.0, 'mean_token_accuracy': 0.21572580933570862, 'epoch': 0.06}
{'loss': 0.8164, 'grad_norm': 4.478291034698486, 'learning_rate': 1.969090909090909e-05, 'num_tokens': 717960.0, 'mean_token_accuracy': 0.40066754817962646, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.968888888888889e-05, 'num_tokens': 721165.0, 'mean_token_accuracy': 0.0, 'epoch': 0.06}
{'loss': 0.6776, 'grad_norm': 4.265877723693848, 'learning_rate': 1.968686868686869e-05, 'num_tokens': 724648.0, 'mean_token_accuracy': 0.4082258492708206, 'epoch': 0.06}
{'loss': 0.352, 'grad_norm': 5.862192630767822, 'learning_rate': 1.9684848484848486e-05, 'num_tokens': 727680.0, 'mean_token_accuracy': 0.45744384825229645, 'epoch': 0.06}
{'loss': 0.3309, 'grad_norm': 3.884568214416504, 'learning_rate': 1.9682828282828283e-05, 'num_tokens': 731306.0, 'mean_token_accuracy': 0.22593261301517487, 'epoch': 0.06}
{'loss': 0.4658, 'grad_norm': 5.427796363830566, 'learning_rate': 1.9680808080808083e-05, 'num_tokens': 734266.0, 'mean_token_accuracy': 0.21274510025978088, 'epoch': 0.06}
{'loss': 0.571, 'grad_norm': 4.793319225311279, 'learning_rate': 1.967878787878788e-05, 'num_tokens': 741685.0, 'mean_token_accuracy': 0.6213176548480988, 'epoch': 0.07}
{'loss': 0.4401, 'grad_norm': 3.6224732398986816, 'learning_rate': 1.9676767676767677e-05, 'num_tokens': 749208.0, 'mean_token_accuracy': 0.4355931729078293, 'epoch': 0.07}
{'loss': 1.1959, 'grad_norm': 5.291877746582031, 'learning_rate': 1.9674747474747474e-05, 'num_tokens': 751655.0, 'mean_token_accuracy': 0.17276166379451752, 'epoch': 0.07}
{'loss': 0.6239, 'grad_norm': 3.8968091011047363, 'learning_rate': 1.9672727272727275e-05, 'num_tokens': 756220.0, 'mean_token_accuracy': 0.4133637845516205, 'epoch': 0.07}
{'loss': 0.4486, 'grad_norm': 5.815976142883301, 'learning_rate': 1.9670707070707072e-05, 'num_tokens': 761136.0, 'mean_token_accuracy': 0.4468923658132553, 'epoch': 0.07}
{'loss': 1.1459, 'grad_norm': 6.164224624633789, 'learning_rate': 1.966868686868687e-05, 'num_tokens': 765876.0, 'mean_token_accuracy': 0.18223179876804352, 'epoch': 0.07}
{'loss': 0.9298, 'grad_norm': 2.9780333042144775, 'learning_rate': 1.9666666666666666e-05, 'num_tokens': 770189.0, 'mean_token_accuracy': 0.3686784952878952, 'epoch': 0.07}
{'loss': 0.5042, 'grad_norm': 3.647367477416992, 'learning_rate': 1.9664646464646466e-05, 'num_tokens': 774846.0, 'mean_token_accuracy': 0.21358159184455872, 'epoch': 0.07}
{'loss': 0.5084, 'grad_norm': 3.6388049125671387, 'learning_rate': 1.9662626262626263e-05, 'num_tokens': 781680.0, 'mean_token_accuracy': 0.4372919648885727, 'epoch': 0.07}
{'loss': 0.3213, 'grad_norm': 4.0881853103637695, 'learning_rate': 1.9660606060606064e-05, 'num_tokens': 789551.0, 'mean_token_accuracy': 0.4628732353448868, 'epoch': 0.07}
{'loss': 0.2735, 'grad_norm': 3.217405080795288, 'learning_rate': 1.965858585858586e-05, 'num_tokens': 796270.0, 'mean_token_accuracy': 0.6800786256790161, 'epoch': 0.07}
{'loss': 0.6488, 'grad_norm': 3.5236830711364746, 'learning_rate': 1.9656565656565658e-05, 'num_tokens': 800035.0, 'mean_token_accuracy': 0.41740068793296814, 'epoch': 0.07}
{'loss': 0.5244, 'grad_norm': 3.9121978282928467, 'learning_rate': 1.9654545454545458e-05, 'num_tokens': 804777.0, 'mean_token_accuracy': 0.42481978237628937, 'epoch': 0.07}
{'loss': 0.7592, 'grad_norm': 3.278984308242798, 'learning_rate': 1.9652525252525255e-05, 'num_tokens': 808585.0, 'mean_token_accuracy': 0.8247312009334564, 'epoch': 0.07}
{'loss': 0.3684, 'grad_norm': 4.783636093139648, 'learning_rate': 1.9650505050505052e-05, 'num_tokens': 812635.0, 'mean_token_accuracy': 0.4530331641435623, 'epoch': 0.07}
{'loss': 0.7036, 'grad_norm': 3.534834861755371, 'learning_rate': 1.964848484848485e-05, 'num_tokens': 815776.0, 'mean_token_accuracy': 0.6161642074584961, 'epoch': 0.07}
{'loss': 0.4945, 'grad_norm': 2.346017360687256, 'learning_rate': 1.964646464646465e-05, 'num_tokens': 825711.0, 'mean_token_accuracy': 0.6485535800457001, 'epoch': 0.07}
{'loss': 0.5129, 'grad_norm': 2.236309289932251, 'learning_rate': 1.9644444444444447e-05, 'num_tokens': 833456.0, 'mean_token_accuracy': 0.6377149373292923, 'epoch': 0.07}
{'loss': 0.2925, 'grad_norm': 5.606762409210205, 'learning_rate': 1.9642424242424244e-05, 'num_tokens': 836525.0, 'mean_token_accuracy': 0.23097112774848938, 'epoch': 0.07}
{'loss': 0.701, 'grad_norm': 4.544656753540039, 'learning_rate': 1.964040404040404e-05, 'num_tokens': 840415.0, 'mean_token_accuracy': 0.41503530740737915, 'epoch': 0.07}
{'loss': 0.5251, 'grad_norm': 3.3802855014801025, 'learning_rate': 1.963838383838384e-05, 'num_tokens': 846262.0, 'mean_token_accuracy': 0.6523999571800232, 'epoch': 0.07}
{'loss': 0.6106, 'grad_norm': 3.403918504714966, 'learning_rate': 1.963636363636364e-05, 'num_tokens': 852495.0, 'mean_token_accuracy': 0.4144018441438675, 'epoch': 0.07}
{'loss': 0.6949, 'grad_norm': 6.419189929962158, 'learning_rate': 1.9634343434343435e-05, 'num_tokens': 855942.0, 'mean_token_accuracy': 0.2005862593650818, 'epoch': 0.07}
{'loss': 0.7352, 'grad_norm': 2.6123509407043457, 'learning_rate': 1.9632323232323232e-05, 'num_tokens': 865449.0, 'mean_token_accuracy': 0.8197736740112305, 'epoch': 0.07}
{'loss': 0.9322, 'grad_norm': 5.86808967590332, 'learning_rate': 1.9630303030303033e-05, 'num_tokens': 868709.0, 'mean_token_accuracy': 0.3937121778726578, 'epoch': 0.07}
{'loss': 0.4714, 'grad_norm': 2.9439291954040527, 'learning_rate': 1.962828282828283e-05, 'num_tokens': 872526.0, 'mean_token_accuracy': 0.6685341894626617, 'epoch': 0.08}
{'loss': 0.4375, 'grad_norm': 3.262148857116699, 'learning_rate': 1.962626262626263e-05, 'num_tokens': 877859.0, 'mean_token_accuracy': 0.43602101504802704, 'epoch': 0.08}
{'loss': 0.9753, 'grad_norm': 5.605352878570557, 'learning_rate': 1.9624242424242424e-05, 'num_tokens': 881084.0, 'mean_token_accuracy': 0.19065521657466888, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9622222222222224e-05, 'num_tokens': 883147.0, 'mean_token_accuracy': 0.0, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.962020202020202e-05, 'num_tokens': 886970.0, 'mean_token_accuracy': 0.0, 'epoch': 0.08}
{'loss': 0.4249, 'grad_norm': 3.7662742137908936, 'learning_rate': 1.9618181818181822e-05, 'num_tokens': 890326.0, 'mean_token_accuracy': 0.4487966001033783, 'epoch': 0.08}
{'loss': 0.6848, 'grad_norm': 4.291308879852295, 'learning_rate': 1.961616161616162e-05, 'num_tokens': 894760.0, 'mean_token_accuracy': 0.4244793653488159, 'epoch': 0.08}
{'loss': 0.649, 'grad_norm': 3.663311004638672, 'learning_rate': 1.9614141414141416e-05, 'num_tokens': 898423.0, 'mean_token_accuracy': 0.40613818168640137, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9612121212121213e-05, 'num_tokens': 900342.0, 'mean_token_accuracy': 0.0, 'epoch': 0.08}
{'loss': 0.6545, 'grad_norm': 4.643368721008301, 'learning_rate': 1.9610101010101013e-05, 'num_tokens': 903006.0, 'mean_token_accuracy': 0.417411744594574, 'epoch': 0.08}
{'loss': 0.5664, 'grad_norm': 3.471919536590576, 'learning_rate': 1.960808080808081e-05, 'num_tokens': 909243.0, 'mean_token_accuracy': 0.4246688187122345, 'epoch': 0.08}
{'loss': 0.559, 'grad_norm': 4.367732524871826, 'learning_rate': 1.9606060606060608e-05, 'num_tokens': 912859.0, 'mean_token_accuracy': 0.21213503181934357, 'epoch': 0.08}
{'loss': 0.3516, 'grad_norm': 5.72086238861084, 'learning_rate': 1.9604040404040405e-05, 'epoch': 0.08}
                                                                                                                                                                                                                                                     
{'eval_loss': nan, 'eval_runtime': 5.2548, 'eval_samples_per_second': 19.03, 'eval_steps_per_second': 19.03, 'eval_num_tokens': 914881.0, 'eval_mean_token_accuracy': 0.36891161918640136, 'epoch': 0.08}
{'loss': 0.6589, 'grad_norm': 4.419421672821045, 'learning_rate': 1.9602020202020205e-05, 'num_tokens': 917744.0, 'mean_token_accuracy': 0.3183210864663124, 'epoch': 0.08}
{'loss': 0.4508, 'grad_norm': 2.977217197418213, 'learning_rate': 1.9600000000000002e-05, 'num_tokens': 924359.0, 'mean_token_accuracy': 0.42684362828731537, 'epoch': 0.08}
{'loss': 0.4999, 'grad_norm': 2.6562976837158203, 'learning_rate': 1.95979797979798e-05, 'num_tokens': 928298.0, 'mean_token_accuracy': 0.6407828032970428, 'epoch': 0.08}
{'loss': 1.028, 'grad_norm': 4.463677406311035, 'learning_rate': 1.9595959595959596e-05, 'num_tokens': 933058.0, 'mean_token_accuracy': 0.17919422686100006, 'epoch': 0.08}
{'loss': 0.5715, 'grad_norm': 5.303431034088135, 'learning_rate': 1.9593939393939397e-05, 'num_tokens': 937504.0, 'mean_token_accuracy': 0.20780347287654877, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9591919191919194e-05, 'num_tokens': 940224.0, 'mean_token_accuracy': 0.0, 'epoch': 0.08}
{'loss': 0.5985, 'grad_norm': 2.620455503463745, 'learning_rate': 1.958989898989899e-05, 'num_tokens': 946604.0, 'mean_token_accuracy': 0.6281053125858307, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9587878787878788e-05, 'num_tokens': 948765.0, 'mean_token_accuracy': 0.0, 'epoch': 0.08}
{'loss': 0.5926, 'grad_norm': 4.009921073913574, 'learning_rate': 1.9585858585858588e-05, 'num_tokens': 952305.0, 'mean_token_accuracy': 0.21364985406398773, 'epoch': 0.08}
{'loss': 0.5547, 'grad_norm': 3.687044620513916, 'learning_rate': 1.9583838383838385e-05, 'num_tokens': 954905.0, 'mean_token_accuracy': 0.4223078191280365, 'epoch': 0.08}
{'loss': 0.5283, 'grad_norm': 6.300792694091797, 'learning_rate': 1.9581818181818186e-05, 'num_tokens': 957384.0, 'mean_token_accuracy': 0.22178682684898376, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.957979797979798e-05, 'num_tokens': 960096.0, 'mean_token_accuracy': 0.0, 'epoch': 0.08}
{'loss': 0.9386, 'grad_norm': 4.967627048492432, 'learning_rate': 1.957777777777778e-05, 'num_tokens': 963022.0, 'mean_token_accuracy': 0.3928268998861313, 'epoch': 0.09}
{'loss': 0.4255, 'grad_norm': 4.155745029449463, 'learning_rate': 1.9575757575757577e-05, 'num_tokens': 970155.0, 'mean_token_accuracy': 0.6564642190933228, 'epoch': 0.09}
{'loss': 1.3059, 'grad_norm': 4.798150062561035, 'learning_rate': 1.9573737373737377e-05, 'num_tokens': 974464.0, 'mean_token_accuracy': 0.3540121912956238, 'epoch': 0.09}
{'loss': 0.4481, 'grad_norm': 5.31742525100708, 'learning_rate': 1.9571717171717174e-05, 'num_tokens': 977790.0, 'mean_token_accuracy': 0.21709322929382324, 'epoch': 0.09}
{'loss': 0.621, 'grad_norm': 3.0495097637176514, 'learning_rate': 1.956969696969697e-05, 'num_tokens': 981872.0, 'mean_token_accuracy': 0.4450186491012573, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9567676767676768e-05, 'num_tokens': 984701.0, 'mean_token_accuracy': 0.0, 'epoch': 0.09}
{'loss': 0.3715, 'grad_norm': 3.1583290100097656, 'learning_rate': 1.956565656565657e-05, 'num_tokens': 988079.0, 'mean_token_accuracy': 0.2250613272190094, 'epoch': 0.09}
{'loss': 0.6454, 'grad_norm': 3.623859405517578, 'learning_rate': 1.9563636363636366e-05, 'num_tokens': 991479.0, 'mean_token_accuracy': 0.40750814974308014, 'epoch': 0.09}
{'loss': 0.4786, 'grad_norm': 4.628759860992432, 'learning_rate': 1.9561616161616163e-05, 'num_tokens': 1000149.0, 'mean_token_accuracy': 0.2155904769897461, 'epoch': 0.09}
{'loss': 0.5281, 'grad_norm': 5.483302116394043, 'learning_rate': 1.955959595959596e-05, 'num_tokens': 1002719.0, 'mean_token_accuracy': 0.21550095081329346, 'epoch': 0.09}
{'loss': 0.919, 'grad_norm': 3.9978697299957275, 'learning_rate': 1.955757575757576e-05, 'num_tokens': 1008401.0, 'mean_token_accuracy': 0.39943064749240875, 'epoch': 0.09}
{'loss': 0.6368, 'grad_norm': 2.816495656967163, 'learning_rate': 1.9555555555555557e-05, 'num_tokens': 1012251.0, 'mean_token_accuracy': 0.40478067100048065, 'epoch': 0.09}
{'loss': 0.6859, 'grad_norm': 3.48363995552063, 'learning_rate': 1.9553535353535354e-05, 'num_tokens': 1016965.0, 'mean_token_accuracy': 0.8270591050386429, 'epoch': 0.09}
{'loss': 0.4945, 'grad_norm': 3.5735554695129395, 'learning_rate': 1.955151515151515e-05, 'num_tokens': 1021088.0, 'mean_token_accuracy': 0.6483140885829926, 'epoch': 0.09}
{'loss': 0.4031, 'grad_norm': 4.040780544281006, 'learning_rate': 1.9549494949494952e-05, 'num_tokens': 1023970.0, 'mean_token_accuracy': 0.4464953690767288, 'epoch': 0.09}
{'loss': 0.6711, 'grad_norm': 4.96895694732666, 'learning_rate': 1.954747474747475e-05, 'num_tokens': 1026635.0, 'mean_token_accuracy': 0.42717014253139496, 'epoch': 0.09}
{'loss': 0.3235, 'grad_norm': 3.797142505645752, 'learning_rate': 1.9545454545454546e-05, 'num_tokens': 1031730.0, 'mean_token_accuracy': 0.4619887173175812, 'epoch': 0.09}
{'loss': 0.7236, 'grad_norm': 3.6414945125579834, 'learning_rate': 1.9543434343434343e-05, 'num_tokens': 1035369.0, 'mean_token_accuracy': 0.4004761278629303, 'epoch': 0.09}
{'loss': 0.5128, 'grad_norm': 4.545633316040039, 'learning_rate': 1.9541414141414143e-05, 'num_tokens': 1038044.0, 'mean_token_accuracy': 0.2105734795331955, 'epoch': 0.09}
{'loss': 0.6643, 'grad_norm': 5.545700550079346, 'learning_rate': 1.953939393939394e-05, 'num_tokens': 1041494.0, 'mean_token_accuracy': 0.4091956317424774, 'epoch': 0.09}
{'loss': 0.3622, 'grad_norm': 8.81822681427002, 'learning_rate': 1.953737373737374e-05, 'num_tokens': 1044835.0, 'mean_token_accuracy': 0.22663551568984985, 'epoch': 0.09}
{'loss': 0.4202, 'grad_norm': 6.321468353271484, 'learning_rate': 1.9535353535353534e-05, 'num_tokens': 1048880.0, 'mean_token_accuracy': 0.2195121943950653, 'epoch': 0.09}
{'loss': 0.8863, 'grad_norm': 3.5965628623962402, 'learning_rate': 1.9533333333333335e-05, 'num_tokens': 1054220.0, 'mean_token_accuracy': 0.8030888438224792, 'epoch': 0.09}
{'loss': 0.3183, 'grad_norm': 3.432981252670288, 'learning_rate': 1.9531313131313132e-05, 'num_tokens': 1061717.0, 'mean_token_accuracy': 0.22411765158176422, 'epoch': 0.09}
{'loss': 0.4896, 'grad_norm': 4.099172592163086, 'learning_rate': 1.9529292929292932e-05, 'num_tokens': 1067023.0, 'mean_token_accuracy': 0.43516430258750916, 'epoch': 0.09}
{'loss': 0.5681, 'grad_norm': 3.18471097946167, 'learning_rate': 1.952727272727273e-05, 'num_tokens': 1070939.0, 'mean_token_accuracy': 0.6382632106542587, 'epoch': 0.1}
{'loss': 0.495, 'grad_norm': 2.543856382369995, 'learning_rate': 1.9525252525252526e-05, 'num_tokens': 1075344.0, 'mean_token_accuracy': 0.8464984595775604, 'epoch': 0.1}
{'loss': 0.5402, 'grad_norm': 2.5124404430389404, 'learning_rate': 1.9523232323232324e-05, 'num_tokens': 1080295.0, 'mean_token_accuracy': 0.8524962812662125, 'epoch': 0.1}
{'loss': 0.2174, 'grad_norm': 6.185657501220703, 'learning_rate': 1.9521212121212124e-05, 'num_tokens': 1083771.0, 'mean_token_accuracy': 0.23582088947296143, 'epoch': 0.1}
{'loss': 0.4464, 'grad_norm': 3.108879327774048, 'learning_rate': 1.951919191919192e-05, 'num_tokens': 1088620.0, 'mean_token_accuracy': 0.4358462244272232, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9517171717171718e-05, 'num_tokens': 1091794.0, 'mean_token_accuracy': 0.0, 'epoch': 0.1}
{'loss': 0.8212, 'grad_norm': 4.619658470153809, 'learning_rate': 1.9515151515151515e-05, 'num_tokens': 1095505.0, 'mean_token_accuracy': 0.20385514199733734, 'epoch': 0.1}
{'loss': 0.6766, 'grad_norm': 2.8127009868621826, 'learning_rate': 1.9513131313131315e-05, 'num_tokens': 1100561.0, 'mean_token_accuracy': 0.605886921286583, 'epoch': 0.1}
{'loss': 0.5431, 'grad_norm': 3.0899181365966797, 'learning_rate': 1.9511111111111113e-05, 'num_tokens': 1103557.0, 'mean_token_accuracy': 0.6406090259552002, 'epoch': 0.1}
{'loss': 0.5817, 'grad_norm': 3.8035149574279785, 'learning_rate': 1.950909090909091e-05, 'num_tokens': 1112071.0, 'mean_token_accuracy': 0.423785075545311, 'epoch': 0.1}
{'loss': 0.6488, 'grad_norm': 2.6637439727783203, 'learning_rate': 1.9507070707070707e-05, 'num_tokens': 1116113.0, 'mean_token_accuracy': 0.6207081079483032, 'epoch': 0.1}
{'loss': 1.1312, 'grad_norm': 4.476263999938965, 'learning_rate': 1.9505050505050507e-05, 'num_tokens': 1121234.0, 'mean_token_accuracy': 0.3771900236606598, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9503030303030304e-05, 'num_tokens': 1123974.0, 'mean_token_accuracy': 0.0, 'epoch': 0.1}
{'loss': 0.2933, 'grad_norm': 3.0456788539886475, 'learning_rate': 1.95010101010101e-05, 'num_tokens': 1126948.0, 'mean_token_accuracy': 0.45834675431251526, 'epoch': 0.1}
{'loss': 0.6867, 'grad_norm': 3.0848639011383057, 'learning_rate': 1.9498989898989898e-05, 'num_tokens': 1130150.0, 'mean_token_accuracy': 0.6275186836719513, 'epoch': 0.1}
{'loss': 0.7257, 'grad_norm': 3.143892288208008, 'learning_rate': 1.94969696969697e-05, 'num_tokens': 1133111.0, 'mean_token_accuracy': 0.4019204378128052, 'epoch': 0.1}
{'loss': 0.5573, 'grad_norm': 3.6373276710510254, 'learning_rate': 1.9494949494949496e-05, 'num_tokens': 1136495.0, 'mean_token_accuracy': 0.420160710811615, 'epoch': 0.1}
{'loss': 0.3046, 'grad_norm': 3.3006746768951416, 'learning_rate': 1.9492929292929296e-05, 'num_tokens': 1141453.0, 'mean_token_accuracy': 0.4604344218969345, 'epoch': 0.1}
{'loss': 0.6029, 'grad_norm': 3.901867151260376, 'learning_rate': 1.9490909090909093e-05, 'num_tokens': 1146812.0, 'mean_token_accuracy': 0.42486971616744995, 'epoch': 0.1}
{'loss': 0.546, 'grad_norm': 2.5403473377227783, 'learning_rate': 1.948888888888889e-05, 'num_tokens': 1152983.0, 'mean_token_accuracy': 0.6314406096935272, 'epoch': 0.1}
{'loss': 0.4744, 'grad_norm': 3.578411340713501, 'learning_rate': 1.9486868686868687e-05, 'num_tokens': 1157188.0, 'mean_token_accuracy': 0.6626710891723633, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9484848484848488e-05, 'num_tokens': 1159943.0, 'mean_token_accuracy': 0.0, 'epoch': 0.1}
{'loss': 0.26, 'grad_norm': 2.6138734817504883, 'learning_rate': 1.9482828282828285e-05, 'num_tokens': 1165419.0, 'mean_token_accuracy': 0.4570547491312027, 'epoch': 0.1}
{'loss': 0.5661, 'grad_norm': 4.392029762268066, 'learning_rate': 1.9480808080808082e-05, 'num_tokens': 1169783.0, 'mean_token_accuracy': 0.43090109527111053, 'epoch': 0.1}
{'loss': 0.7251, 'grad_norm': 4.465124130249023, 'learning_rate': 1.9478787878787882e-05, 'num_tokens': 1172564.0, 'mean_token_accuracy': 0.19588235020637512, 'epoch': 0.11}
{'loss': 0.5972, 'grad_norm': 4.259406089782715, 'learning_rate': 1.947676767676768e-05, 'num_tokens': 1180589.0, 'mean_token_accuracy': 0.21092362701892853, 'epoch': 0.11}
{'loss': 0.5935, 'grad_norm': 4.47810697555542, 'learning_rate': 1.9474747474747476e-05, 'num_tokens': 1185286.0, 'mean_token_accuracy': 0.6372386813163757, 'epoch': 0.11}
